correct,shoulder,hip,ankle
False,164.85763549804688,92.54985618591309,87.12674713134766
False,161.15888214111328,91.68605899810791,86.01460266113281
False,152.971435546875,91.02758312225342,85.93716430664062
False,148.8208236694336,91.16157531738281,85.18927001953125
False,144.1697998046875,91.31367874145508,87.59990692138672
False,142.93880462646484,90.97754669189453,86.98491668701172
False,141.8009033203125,91.02167129516602,87.89360809326172
False,140.97430419921875,89.36328315734863,86.69928741455078
False,140.2315444946289,89.12609577178955,86.64935302734375
False,139.69351196289062,87.85311889648438,84.8540267944336
False,139.20008850097656,87.71689414978027,86.23295593261719
False,139.10093688964844,87.60048961639404,87.77462005615234
False,137.32858276367188,87.74270343780518,87.51687622070312
False,137.8680191040039,87.83404541015625,87.2343978881836
False,137.6756591796875,87.90800285339355,83.806884765625
False,137.9676513671875,87.95114135742188,84.8082504272461
False,141.43389892578125,88.07197761535645,84.8275146484375
False,149.5072021484375,87.83391380310059,82.42767333984375
False,155.81556701660156,88.09214496612549,81.69644927978516
False,165.2845916748047,88.44662952423096,81.24638366699219
False,169.6813507080078,88.55528545379639,80.31110382080078
False,172.41807556152344,89.19086456298828,78.13554382324219
False,174.14757537841797,89.40852546691895,78.1182632446289
False,175.46373748779297,89.273118019104,76.89624786376953
False,176.57626342773438,88.87327003479004,76.8828353881836
False,177.34481811523438,89.21217632293701,77.65775299072266
False,178.47051239013672,89.54796981811523,75.78704833984375
False,179.1127471923828,89.12080574035645,72.73602294921875
False,179.2508316040039,90.08309173583984,73.441162109375
False,178.75469207763672,90.18918228149414,78.5618896484375
False,179.09423828125,89.9508466720581,78.1158447265625
False,179.31768798828125,90.55503749847412,75.45557403564453
False,179.09933471679688,90.44497966766357,77.51431274414062
False,178.4530029296875,90.28882122039795,78.62721252441406
False,176.03028869628906,91.0129747390747,81.54269409179688
False,174.15685272216797,90.45329189300537,79.58070373535156
False,171.79269409179688,89.49160099029541,77.91813659667969
False,168.94363403320312,88.99192237854004,79.21625518798828
False,167.76737213134766,88.5560073852539,79.09951782226562
False,164.70377349853516,88.43718814849854,81.45336151123047
False,159.6480255126953,88.53384971618652,81.67049407958984
False,157.13753509521484,90.66187477111816,85.43501281738281
False,155.93707275390625,90.2966423034668,84.22110748291016
False,153.44104766845703,90.95407962799072,86.54058837890625
False,152.45804595947266,91.1600341796875,85.12593078613281
False,151.19593811035156,91.26391506195068,86.42327117919922
False,151.341552734375,91.52550983428955,87.54405212402344
False,151.19068145751953,89.13804626464844,86.30345916748047
False,151.13519287109375,89.06508922576904,82.86178588867188
False,152.29330444335938,88.84100151062012,83.60196685791016
